Timestamp,Email address,First Name,Last Name,Mobile Number,Nationality,LinkedIn Profile,Please upload your current CV or Resume,"In addition to your data skills, do you have any particular domain expertise?",I'm interested in becoming a,Diagnostic Exam Score: [Programming with Python],Diagnostic Exam Score: [Data Processing with Numpy/Pandas],"Diagnostic Exam Score: [Data Visualization in Python (Matplotlib, Seaborn, Bokeh)]","Diagnostic Exam Score: [Web Scraping (beautiful-soup, scrapy)]","Diagnostic Exam Score: [Web Development (Java, Scala)]","Diagnostic Exam Score: [Database Structures (SQL,BigQuery, Mapreduce, Apachebeam, Hadoop, Spark, Kafka, etc.)]","Diagnostic Exam Score: [Data engineering processes (ETL, Cloud)]","Diagnostic Exam Score: [Core machine learning math and stats (ANOVA, linear algebra, gradient descent, time series analysis)]",Diagnostic Exam Score: [Graph and Network Theory],"Diagnostic Exam Score: [Machine Learning Process (Feature Engineering, Cross-validation, Train-Test Split)]",Diagnostic Exam Score: [Supervised Machine Learning],Diagnostic Exam Score: [Unsupervised Machine Learning],Diagnostic Exam Score: [Deep learning (artificial neural networks)],Diagnostic Exam Score: [Geospatial data analysis],Diagnostic Exam Score: [Agile/Scrum],"Diagnostic Exam Score: [Intermediate Excel (INDEX/MATCH, text formulas, pivot tables)]","Diagnostic Exam Score: [Advanced Excel (Macros, VBA)]",Diagnostic Exam Score: [PowerBI],Diagnostic Exam Score: [SQL],Diagnostic Exam Score: [Analytical frameworks],"Diagnostic Exam Score: [Descriptive statistics (Mean/Median/Mode, SD, SE, r, etc.)]",Diagnostic Exam Score: [Making and designing beautiful visuals and slides],Diagnostic Exam Score: [Storytelling and presentation],Diagnostic Exam Score: [Financial analysis],Diagnostic Exam Score: [Project management],Diagnostic Exam Score: [Programming with Python],Diagnostic Exam Score: [Data Processing with Numpy/Pandas],"Diagnostic Exam Score: [Data Visualization in Python (Matplotlib, Seaborn, Bokeh)]","Diagnostic Exam Score: [Web Scraping (beautiful-soup, scrapy)]","Diagnostic Exam Score: [Web Development (Java, Scala)]","Diagnostic Exam Score: [Database Structures (SQLBigQuery, Mapreduce, Apachebeam, Hadoop, Spark, Kafka, etc.)]","Diagnostic Exam Score: [Data engineering processes (ETL, Cloud)]","Diagnostic Exam Score: [Core machine learning math and stats (ANOVA, linear algebra, gradient descent, time series analysis)]",Diagnostic Exam Score: [Graph and Network Theory],"Diagnostic Exam Score: [Machine Learning Process (Feature Engineering, Cross-validation, Train-Test Split)]",Diagnostic Exam Score: [Supervised Machine Learning],Diagnostic Exam Score: [Unsupervised Machine Learning],Diagnostic Exam Score: [Deep learning (artificial neural networks)],Diagnostic Exam Score: [Geospatial data analysis],Diagnostic Exam Score: [Agile/Scrum],"Diagnostic Exam Score: [Intermediate Excel (INDEX/MATCH, text formulas, pivot tables)]","Diagnostic Exam Score: [Advanced Excel (Macros, VBA)]",Diagnostic Exam Score: [PowerBI],Diagnostic Exam Score: [SQL],Diagnostic Exam Score: [Analytical frameworks],"Diagnostic Exam Score: [Descriptive statistics (Mean/Median/Mode, SD, SE, r, etc.)]",Diagnostic Exam Score: [Making and designing beautiful visuals and slides],Diagnostic Exam Score: [Storytelling and presentation],Diagnostic Exam Score: [Financial analysis],Diagnostic Exam Score: [Project management],What is your highest educational attainment? ,Please list your last degree and the institution in which you obtained it,What is your current job title?,Where are you currently working?,"Do you have other commitments which are similar to mentoring or being an instructor in the field of Data Literacy, Data Analytics, or Data Science?",Which industry does your current company belong to? ,How many years of relevant data related experience do you have? ,Why are you interested in applying to this role?,What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Monday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Tuesday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Wednesday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Thursday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Friday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Saturday],What schedule are you available for the next 6 months to teach a class in the Philippine Time zone in [GMT+8]? (Please check all that may apply) [Sunday],How did you learn about this role?,Do you have any questions for us?,Did you have prior Eskwelabs Interactions?,What is your previous interaction with Eskwelabs?,Average Mentor CSAT,Average Instructor CSAT,Red Flags?,Pool Status
44573.46175,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,58.67537569,19.95340999,50.01563683,54.92523174,25.93487842,49.13310533,48.88021741,22.40383524,59.08694647,56.70472485,23.27983044,88.76073771,65.24864097,57.30684917,37.24126146,47.60324421,61.89476619,101.4183212,51.65932331,56.56008772,38.50134174,10.07982288,80.069308,49.28512792,64.4736043,36.84882414,32.92216967,38.49825363,47.07589346,26.25479217,57.28796079,100.3150597,67.54928513,47.17785819,69.69110105,46.79506139,56.34216647,84.62640357,30.35892491,75.1042515,68.58597896,66.20213024,24.89952163,40.58866247,39.76355724,13.96562981,31.42601714,67.49934199,64.85242649,47.47304982,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.48,7.14,No,Active
44604.51262,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,23.16883024,42.39667696,50.95397051,45.37691713,46.28188507,-8.351856522,51.85989422,73.85061991,43.54079942,35.41720046,60.57022344,54.31664515,92.339684,40.72851911,39.68591693,61.03826692,58.54913378,-2.702784978,30.74611724,65.40946861,92.34337221,54.65072009,18.59570124,27.11268206,38.63157603,15.86789379,39.11098273,44.81985714,69.92340521,53.06673,56.44796161,39.70311191,48.20278632,57.28623707,25.84114771,50.19383378,47.98434394,62.95200401,53.90078987,24.88281187,63.40164154,32.66561237,64.81879836,59.29278133,72.96583351,33.9349115,34.72456025,41.65852615,13.54784624,20.50230947,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.27,7.85,No,Active
44724.70615,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,31.64078675,47.51844516,-0.871134241,29.99490832,92.57174537,30.1934232,43.41469878,71.06240595,45.81074372,27.38794424,67.87900442,56.78607512,60.70337646,34.07898496,65.12429371,55.201972,50.9508405,74.20132215,57.02321896,22.03532859,66.42791693,47.07470288,59.40966104,8.505706918,51.37334628,50.15985961,32.64611364,21.33328626,27.62090593,65.43194275,59.44080562,62.64282642,33.98356025,17.50371278,90.10358691,31.15211869,57.15372254,35.02839727,84.95411252,30.85188652,44.26541445,46.6238142,46.64541642,84.6225718,67.2065203,38.46052066,72.16790502,44.44050124,77.21685545,44.00920564,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,1.12,,No,Active
44754.59938,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,22.47834776,67.80924225,41.4868727,70.38593687,61.07943488,65.02860508,71.53986414,32.46858093,60.88061892,66.01050021,54.71430899,50.13312811,67.50958948,77.51100714,52.3765986,34.00641607,58.10271387,37.87379876,47.31054168,62.9677752,54.59562459,55.03399148,57.10351642,64.84741467,29.97838165,61.28007719,50.89955401,45.94880348,45.75027839,55.37047726,44.59242582,31.71229688,31.38173705,21.28368554,49.82549261,8.020423904,33.7222775,53.08697174,79.83526248,59.31497193,37.17615795,95.62670047,99.05774134,36.86252737,7.102469452,46.62526563,69.95076654,46.22401797,38.09632512,33.35604931,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.4,,No,Active
44877.99774,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,70.07632013,30.20050944,56.07341735,81.45466726,25.6341359,71.41721836,39.48709164,27.38282092,25.15869355,41.56652801,28.87236228,50.10365371,79.0163562,36.56218544,32.44004003,51.20812616,66.75663492,104.9813952,45.64868504,56.90134704,52.71167165,77.18965912,55.65463303,71.01188895,66.50607527,45.45325934,58.62712554,43.94843435,57.64339298,62.90776358,49.42038271,27.86016319,13.90357671,26.72499199,24.05705424,53.09029835,71.36875335,77.06310136,19.46912721,35.92987644,19.42438234,68.14777062,60.43911111,11.7005437,56.36959549,49.10310715,121.5798882,34.39479171,13.50848001,38.85867483,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.44,,No,Inactive
14/12/2022 15:46:13,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,33.26017449,56.81509472,72.4178731,31.14819493,57.67394111,45.51992047,65.93316497,94.18557383,52.43619782,53.74542136,37.61236758,29.22245302,60.32132255,76.82225135,32.50305037,64.64763229,32.28418924,55.72490669,48.35965998,29.22893098,52.15915244,30.10766865,34.80037597,56.54495508,40.49523125,37.39440921,24.29531033,50.09966597,31.13645562,43.54683251,21.67384768,36.57034684,29.65772467,5.156423776,81.03410991,36.86059554,45.33558672,82.78461404,37.86678222,48.65909059,21.82623439,65.15585778,68.22344601,44.63752338,7.408492241,49.67964292,74.0547861,50.65407023,38.59532463,13.89148375,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,Not available for the whole day,Not available for the whole day,â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.04,,Yes,Active
15/12/2022 09:39:05,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,46.36380109,31.78128493,44.64159008,43.24884226,43.72954486,48.69165585,74.34414823,69.00017831,53.3112787,44.57926912,60.26618809,67.87112072,52.51718435,44.11147056,76.55349864,71.41202854,91.0533928,21.17942733,-11.10666596,44.10991535,39.32204281,23.08570643,74.7278431,64.03797536,56.02692663,71.40885738,43.50245358,30.33728183,67.08712284,24.34986312,72.63779028,58.11614463,22.84440151,37.49133727,51.42184458,87.00185699,64.85378977,72.22498277,46.50516743,57.53837817,60.79740725,62.60988064,24.51920218,56.31946376,11.2921604,24.75483603,44.82233494,25.43566458,66.50636238,15.16053025,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.81,,No,Active
20/12/2022 00:20:30,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,43.24233737,20.49996237,53.75639944,76.90086512,44.66680457,56.82120312,48.14016334,40.73071817,43.50295612,41.50645631,31.28046589,83.64514491,48.10353315,77.12510601,35.62364812,8.97576317,22.40069049,44.01561985,23.23577588,44.62587675,62.77499846,28.62443032,17.00597638,46.57795158,48.12041079,39.73468817,16.57830856,41.56924787,44.49722686,20.02306654,12.64859571,49.69346714,60.51010291,62.32383413,14.89527537,89.21026611,73.46648443,99.29911003,64.14175649,47.8928762,78.4240164,33.92358846,53.79928658,25.43589844,61.82266826,71.50748736,56.42292448,45.1083956,-2.500494924,46.35137332,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),Not available for the whole day,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),Not available for the whole day,"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.88,,No,Inactive
45047.79339,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,87.38246509,16.39047849,35.99569705,50.39811808,81.14807284,42.66808418,28.14937971,40.81581485,49.84977509,20.16985144,46.99251168,83.77393282,69.24235944,69.76000479,75.78595159,35.34711938,77.72468261,23.57468512,50.08546926,29.31427543,34.10005972,42.7321462,32.16218469,70.98923857,53.91575405,31.84944101,22.94063586,27.91877484,45.24349248,30.56609509,60.69627146,54.2950823,33.61484771,40.58752205,81.88714868,30.86777431,53.05105151,49.24301612,73.48948878,44.3977286,53.53480437,73.19006744,56.53534565,85.98825297,58.3943208,47.83217085,48.52411184,44.77147835,72.96294649,32.28339937,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9,,No,Active
45078.12615,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,29.99874556,59.64617531,33.30392373,35.25132864,24.99438644,25.52865948,65.3192231,79.55628782,38.12582381,93.85573037,44.2619809,43.02648052,70.11578989,50.10934191,86.28210986,37.14882678,72.65093927,30.31104438,49.30284937,35.79138407,75.50065996,70.74449762,25.12224741,64.88412675,15.83595472,41.54095722,32.14853049,47.01436412,65.95685811,52.32220275,50.41112294,36.39841777,57.47356919,48.67503705,47.37597581,51.87698161,25.31889755,76.84299694,61.78357966,55.97429668,43.51149292,77.61494926,66.91269044,93.15194334,47.4336136,38.39450263,55.15127127,79.42887544,53.41263662,47.17100048,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),redacted,redacted,Yes,redacted,2.45,,No,Active
45078.76127,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,84.25601469,69.11347018,46.77361821,19.96144246,59.78462821,66.25571724,35.56206153,17.54086682,24.94981347,60.42919636,51.23592899,84.89490459,85.53126518,9.401328106,37.20038757,61.47395159,35.15746199,71.08896116,58.03189422,61.88408401,63.38060686,21.40097032,46.80194075,39.75942417,46.22728852,28.46673532,68.98545949,36.36289986,48.35092472,32.89452227,42.23164825,35.60295228,30.920822,35.19280755,68.4342318,34.95585367,33.24157844,15.2427319,50.27981414,46.84336276,50.41834795,65.05081736,34.20148697,26.78217576,50.73577055,63.57273278,58.13422982,78.69104055,74.92497492,50.93519605,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),"ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)","ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm), ðŸŒ‘ Evening Shift (6pm to 9pm)",ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,4.2,7.48,No,Active
45170.5689,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,21.74218759,37.03784695,53.55599999,19.85185852,30.08704042,35.61237116,43.65262784,78.45468636,56.78025085,43.0208164,53.93292179,54.05423165,56.09945458,31.85302934,59.28095332,65.86283381,59.47226875,61.4067406,64.59119152,35.47764745,46.21275418,24.0905682,51.22025627,16.3753736,40.15566221,53.7644146,28.145981,17.71511754,34.14858229,51.89341355,101.6212183,66.94494646,59.56637188,13.5990212,64.68429769,63.63346439,87.08308723,41.05393248,64.51769412,68.29597764,56.76457355,40.5274938,19.87472736,29.60351241,80.03493206,79.09924969,28.55772798,54.80213007,44.61444091,62.30899606,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.32,,No,Inactive
45200.49654,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,55.14261903,65.53806536,59.40332997,55.23322732,46.56867087,75.18139614,39.99563956,63.97375015,65.69502102,72.10077734,58.856904,81.36196612,63.93179518,33.0640696,32.24694566,2.024466999,8.705292126,21.2674825,68.92481629,64.02251631,31.38200071,32.46716122,30.59164267,33.73297589,35.701073,35.54126109,18.44991755,53.96235102,53.11579042,37.76791464,82.71832411,45.03777934,49.8104058,72.31559248,34.73674609,27.25419979,61.73671051,68.79904818,40.50471376,3.863560408,66.76881334,59.23598088,51.32186777,28.89956507,56.41868257,42.57563185,43.5218278,68.68620627,32.02043439,66.15214016,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,Not available for the whole day,ðŸŒ‘ Evening Shift (6pm to 9pm),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.22,,No,Active
45231.95951,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,73.39066576,53.7751744,74.16454157,68.91765633,45.823457,57.72394086,59.26291333,38.94384761,24.91456152,34.51292014,35.87137545,33.0918636,54.93540457,73.10813591,29.73941021,49.98455748,32.96665163,38.26879439,73.85196281,15.43738114,16.17691806,87.04419408,35.31440129,58.53286355,52.86173613,36.98759003,49.70189282,24.10885763,36.40488505,23.01182828,47.2683243,64.16489211,53.12246116,96.23159044,73.84685626,27.30821214,42.47882625,43.18968738,51.55024607,67.94248408,58.35966236,49.04772386,60.43153461,48.18327629,63.20781033,61.47702991,44.53900417,39.99317898,8.340597446,49.63500635,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),Not available for the whole day,redacted,redacted,Yes,redacted,9.11,5.79,No,Inactive
45261.34553,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,63.85237847,54.95837086,34.42532781,32.55978394,32.51696875,23.25216499,55.41939345,57.73041475,43.57277927,41.23015786,21.74882698,30.67697163,41.68847831,64.40833393,31.23501478,70.74310735,60.18609521,45.8116837,54.24919774,63.49656167,25.38368273,67.41966934,81.01897302,71.3021648,52.1327979,46.50791643,80.62506089,52.03943543,17.0700601,60.13889508,76.77648092,52.86404861,56.23163966,23.93689558,40.89945324,61.13769484,49.77176927,92.1003463,69.80837961,33.60214957,32.75483002,46.50925604,34.50982817,61.46310454,58.79364117,37.55891088,20.54974459,51.70703425,56.0429798,75.39631624,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,3.57,,No,Inactive
45261.61082,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,61.99018882,47.2298184,44.71729115,56.30284378,36.14818431,53.50778126,3.475070408,61.0012295,56.18762881,56.59291252,60.99209886,41.14302011,49.5524783,94.26499554,46.77472941,74.53511363,23.12303351,49.91054738,80.53710878,57.2871828,35.7344764,38.5311058,92.56252496,66.59330555,29.89426612,34.41387102,53.15202598,57.51974372,72.39955053,64.98225265,62.03301186,33.094825,59.09836292,39.14836081,73.90052993,64.25667831,57.79608733,44.53123916,51.37782107,77.7237128,57.36027812,32.78438174,60.49931171,60.20239971,41.81666643,64.261127,89.19605749,72.70832737,64.22639951,4.755644435,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),ðŸŒ¤ï¸ Afternoon Shift (1pm to 6pm),redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.33,,No,Active
13/01/2023 16:02:22,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,40.37014405,51.96196536,56.4030052,35.01250204,50.80858968,45.19886955,55.03659749,63.81684628,45.36840677,42.56050507,76.59074803,22.98632783,68.15951352,46.16870436,46.22480565,27.59223631,86.18207285,70.79505946,44.9477612,48.99902111,88.38617731,61.16056649,35.58769879,70.44294607,65.58709515,42.14690048,66.76984791,36.81223522,38.38374562,88.158125,70.91485266,30.22189159,51.23970291,36.47093376,52.39493066,52.72917454,57.92901347,64.00604021,40.96007181,16.30770458,36.69613427,35.92689757,67.89991614,64.8622762,87.33382067,84.97956773,73.7824352,52.20301772,43.83127193,73.18425881,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),ðŸŒ‘ Evening Shift (6pm to 9pm),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,8.36,,No,Inactive
14/01/2023 02:16:32,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,15.25457272,55.96396831,71.165188,44.68428441,49.77944462,49.69804156,48.97309162,70.81997902,35.46012113,24.80849741,59.06826403,57.77600586,50.26844866,36.88820536,40.76835504,49.42071834,92.80818829,46.18215864,87.73237918,80.02595657,68.0413367,88.11854317,45.44315907,46.50695247,35.2193691,35.82394588,13.60781813,27.01137616,60.10643378,74.52876595,57.61931382,52.47626825,74.66457527,80.07049782,50.04425992,36.32476699,62.67531626,75.93755894,46.51142533,54.26872382,56.20932051,29.99580089,48.62182261,48.17507055,37.76153701,36.30988678,52.96137553,48.90215504,54.84657621,37.85550038,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,"â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)","â˜€ï¸ Morning Shift (7am to 12nn), ðŸŒ‘ Evening Shift (6pm to 9pm)",Not available for the whole day,Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,9.6,8.57,No,Active
17/01/2023 09:29:04,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,50.97383325,68.23006873,43.57700315,24.88193057,56.16805624,73.2962918,30.62886266,64.31629121,61.8446629,40.05958946,32.16323479,23.34139651,15.90692588,74.35886449,55.75156971,53.89075778,50.71704353,17.49293158,65.36622463,41.53372776,30.03640437,30.38908542,40.13136173,47.88949611,48.93404708,41.02338739,27.23506654,56.48335707,38.16591238,45.08994844,57.84891827,43.26790633,53.85399588,42.05938057,16.34170984,73.9618137,51.14784033,19.48023691,58.56587169,79.51350972,42.14277008,29.06255272,63.11347746,43.31735503,43.74247838,30.59653419,48.89505899,12.4333986,29.87087326,51.77904582,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),â˜€ï¸ Morning Shift (7am to 12nn),Not available for the whole day,Not available for the whole day,redacted,redacted,"No, this is my first time to know about Eskwelabs",redacted,2.13,5.4,No,Active
